260001,"2022-09-15 08:39:53.45","#CCC001",50.00,68.00,93.00,120.90,"2022-12-10","127569014","WH",4,,,,"",,"CCC001A1",30045,1002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260002,"2022-09-15 08:39:53.45","#CCC002",50.00,68.00,93.00,120.90,"2022-12-10","127569023","WH",4,,,,"",,"CCC002A0",30029,3002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260003,"2022-09-15 08:39:53.45","#CCC003",50.00,68.00,93.00,120.90,"2022-12-10","127568691","WH",4,,,,"",,"CCC003A1",30045,5002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260004,"2022-09-15 08:39:53.45","#CCC004",50.00,68.00,93.00,120.90,"2022-12-10","127568902","WH",4,,,,"",,"CCC004A0",30029,6002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260005,"2022-09-15 08:39:53.45","#CCC005",50.00,68.00,93.00,120.90,"2022-12-10","127569199","WH",4,,,,"",,"CCC005A1",30045,8002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260006,"2022-09-15 08:39:53.45","#CCC006",50.00,68.00,93.00,120.90,"2022-12-10","127569350","WH",4,,,,"",,"CCC006A1",30045,1002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260007,"2022-09-15 08:39:53.45","#CCC007",50.00,68.00,93.00,120.90,"2022-12-10","127568905","WH",4,,,,"",,"CCC007A0",30029,3002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260008,"2022-09-15 08:39:53.45","#CCC008",50.00,68.00,93.00,120.90,"2022-12-10","127568705","WH",4,,,,"",,"CCC008A1",30045,5002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260009,"2022-09-15 08:39:53.45","#CCC009",50.00,68.00,93.00,120.90,"2022-12-10","127568829","WH",4,,,,"",,"CCC009A0",30029,6002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
260010,"2022-09-15 08:39:53.45","#CCC010",50.00,68.00,93.00,120.90,"2022-12-10","127568636","WH",4,,,,"",,"CCC010A1",30045,8002,"2022-12-10","2023-01-10","USD",93.00,100,"3XS:20|2XS:20|XS:20|S:10|M:10|L:10|XL:10"
